,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,16,36,73,97,176,199,328,342,502,1774
1,V2,5,12,36,69,114,113,252,305,382,349,1638
2,V3,8,24,48,42,128,200,248,186,432,528,1845
