,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,26,56,98,152,218,296,386,488,602,2331
1,V2,8,26,56,98,152,218,296,386,488,602,2331
