,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1076,0.5,0.25,"x, 1/2, 1/4",16 e,2
1,E2,0.0,0.25,0.125,"0, 1/4, 1/8",8 b,222
2,E3,0.1076,0.25,0.375,"x, y, z",32 g,1
