,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,27,51,84,129,178,245,310,393,1434,6.6.6.6.6(2).6(2)
1,V2,4,12,28,54,88,128,188,250,316,384,1453,6.6(2).6.6(2).6.6(2)
