,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.5,0.0,"1/2, 1/2, 0",2 b,2/m
1,E2,0.4436,0.75,0.2404,"x, y, z",8 j,1
2,E3,0.3676,0.5,0.0391,"x, 1/2, z",4 i,m
3,E4,0.5,0.0,0.5,"1/2, 0, 1/2",2 d,2/m
4,E5,0.3598,0.0,0.3838,"x, 0, z",4 i,m
5,E6,0.25,0.75,0.0,"1/4, 3/4, 0",4 e,-1
6,E7,0.2553,0.5,0.763,"x, 1/2, z",4 i,m
7,E8,0.25,0.25,0.5,"1/4, 1/4, 1/2",4 f,-1
