,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0526,0.1269,0.5,"x, y, 1/2",48 j,m
1,E2,0.0,0.1269,0.4474,"0, y, z",48 j,m
2,E3,0.0897,0.0897,0.4474,"x, x, z",48 k,m
3,E4,0.0809,0.1553,0.4134,"x, y, z",96 l,1
4,E5,0.0,0.2595,0.3339,"0, y, z",48 j,m
5,E6,0.0526,0.2967,0.2967,"x, y, y",48 k,m
6,E7,0.0809,0.2216,0.3567,"x, y, z",96 l,1
7,E8,0.0866,0.2879,0.3623,"x, y, z",96 l,1
8,E9,0.1465,0.1465,0.3795,"x, x, z",48 k,m
