,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.25,"1/2, 0, 1/4",4 b,222
1,E2,0.25,0.25,0.25,"1/4, 1/4, z",8 k,2
2,E3,0.125,0.125,0.125,"x, y, z",16 m,1
3,E4,0.75,0.25,0.0,"3/4, 1/4, 0",4 f,2/m
4,E5,0.5,0.5,0.0,"1/2, 1/2, 0",4 c,2/m
5,E6,0.5,0.0,0.0,"1/2, 0, 0",4 d,2/m
