,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.6406,0.3595,0.25,"x, 1-x, 1/4",6 h,mm2
1,E2,0.472,0.236,0.25,"2y, y, 1/4",6 h,mm2
2,E3,0.3034,0.1517,0.2121,"2y, y, z",12 k,m
3,E4,0.2252,0.1126,0.25,"2y, y, 1/4",6 h,mm2
4,E5,0.1646,0.0823,0.1181,"2y, y, z",12 k,m
5,E6,0.0261,0.9739,0.0618,"x, 1-x, z",12 k,m
6,E7,0.0783,0.0783,0.0,"x, x, 0",12 i,2
