,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.194,0.6376,0.25,"x, y, 1/4",8 g,m
1,E2,0.194,0.5,0.5,"x, 1/2, 1/2",8 e,2
2,E3,0.25,0.75,0.5,"1/4, 3/4, 1/2",8 d,-1
3,E4,0.097,0.6376,0.5,"x, y, z",16 h,1
4,E5,0.0,0.3624,0.25,"0, y, 1/4",4 c,mm2
5,E6,0.0,0.5,0.5,"0, 1/2, 1/2",4 b,2/m
