,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.134,"0, 0, z",4 e,3m,6
1,V2,6,0.3333,0.6667,0.25,"1/3, 2/3, 1/4",2 b,-6m2,12
