,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,22,22,108,63,258,124,468,207,744,2020
1,V2,9,12,66,44,189,96,372,170,621,264,1844
