,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.2016,0.5968,"0, y, z",48 j,m
1,E2,0.0765,0.0765,0.3063,"x, x, z",48 k,m
2,E3,0.0,0.2297,0.2297,"0, y, y",24 h,mm2
