,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.1015,0.2497,0.1576,"x, y, z",48 h,1,1
1,V2,3,0.0161,0.0787,0.1327,"x, y, z",48 h,1,1
