,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2687,0.7328,0.25,"x, y, 1/4",6 h,m
1,E2,0.3695,0.1322,0.5,"x, y, z",12 i,1
2,E3,0.2689,0.9297,0.25,"x, y, 1/4",6 h,m
