,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,24,140,126,518,306,1130,566,1982,906,5711
1,V2,6,48,66,302,206,794,426,1526,726,2498,6599
2,V3,3,24,37,191,156,620,352,1280,628,2180,5472
