,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.041,0.041,0.041,"x, x, x",16 e,3,3
1,V2,3,0.0806,0.2053,0.3411,"x, y, z",48 i,1,1
