,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.25,0.0,0.0,"x, 0, 0",12 i,2,2
1,V2,4,0.4167,0.0833,0.25,"x, y, 1/4",12 j,m,2
