,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,12,50,44,134,96,260,170,428,264,1467
1,V2,4,23,25,86,67,191,130,338,214,527,1606
