,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.5,0.2321,"0, 0, z",2 g,3m,6
1,V2,6,0.3333,0.6667,0.0,"1/3, 2/3, 0",1 c,-6m2,12
