,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2564,0.1282,0.4693,"x, y, z",36 f,1
1,E2,0.0,0.5,0.0,"0, 1/2, 0",18 d,-1
2,E3,0.2115,0.0,0.25,"x, 0, 1/4",18 e,2
