,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3054,0.3919,0.6752,"x, y, z",8 d,1,1
1,V2,3,0.1561,0.4576,0.9769,"x, y, z",8 d,1,1
