,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.25,0.0,"0, 1/4, z",4 e,mm2
1,E2,0.9208,0.125,0.9207,"x, y, z",16 j,1
2,E3,0.25,0.75,0.25,"1/4, 3/4, 1/4",4 c,2/m
