,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.5,0.1847,"0, 1/2, z",12 h,mm2
1,E2,0.0,0.277,0.277,"0, y, y",12 i,mm2
2,E3,0.9076,0.3694,0.0924,"x, y, 1-x",24 m,m
