,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0469,0.1411,0.3313,"x, y, z",16 u,1
1,E2,0.0681,0.2201,0.2269,"x, y, z",16 u,1
2,E3,0.0939,0.0939,0.5,"x, x, 1/2",4 k,mm2
3,E4,0.2379,0.4377,0.0691,"x, y, z",16 u,1
4,E5,0.435,0.3701,0.3286,"x, y, z",16 u,1
5,E6,0.3039,0.3727,0.201,"x, y, z",16 u,1
6,E7,0.3702,0.5,0.5,"x, 1/2, 1/2",4 o,mm2
7,E8,0.187,0.3136,0.1614,"x, y, z",16 u,1
8,E9,0.194,0.194,0.1846,"x, x, z",8 r,m
9,E10,0.1649,0.2228,0.0923,"x, y, z",16 u,1
