,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.158,0.287,0.287,"x, y, y",48 k,m,2
1,V2,3,0.0537,0.3047,0.3047,"x, y, y",48 k,m,2
2,V3,3,0.0,0.3704,0.3704,"0, y, y",24 h,mm2,4
3,V4,3,0.0,0.4463,0.4463,"0, y, y",24 h,mm2,4
