,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0561,0.1354,0.3092,"x, y, z",96 l,1,1
1,V2,3,0.1167,0.2299,0.3092,"x, y, z",96 l,1,1
