,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,10,42,46,198,146,474,306,870,526,2625
1,V2,4,24,32,154,120,406,268,778,476,1270,3533
2,V3,12,20,108,90,324,220,660,410,1116,660,3621
