,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,11,16,28,34,58,66,100,110,176,604,4.4.4.4(2).*.*
1,V2,4,8,20,26,36,42,84,94,116,126,557,4.4.4.4.*.*
2,V3,6,11,18,23,48,56,72,80,156,170,641,4.4.4.4.4.4.4.4.4.*.*.*.*.*.*
