,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0403,0.4597,"0, y, 1/2-y",96 h,2,2
1,V2,3,0.0,0.0805,0.4195,"0, y, 1/2-y",96 h,2,2
2,V3,3,0.0283,0.1174,0.3867,"x, y, z",192 i,1,1
3,V4,3,0.0847,0.125,0.3867,"x, y, z",192 i,1,1
