,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0696,0.4307,0.1891,"x, y, z",48 l,1,1
1,V2,3,0.1885,0.3578,0.1891,"x, y, z",48 l,1,1
