,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,18,26,38,58,84,110,134,166,649,4.4.6.6.12.12
1,V2,4,8,14,25,40,56,73,96,129,165,611,4.4.4.6.4.12
