,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.5279,0.4215,0.0879,"x, y, z",8 f,1,1
1,V2,3,0.623,0.2945,0.9246,"x, y, z",8 f,1,1
