,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0417,0.1979,0.7431,"x, y, z",48 l,1,1
1,V2,3,0.1252,0.2704,0.7016,"x, y, z",48 l,1,1
2,V3,4,0.2084,0.2084,0.7179,"x, x, z",24 k,m,2
