,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3576,0.0,0.1331,"x, 0, z",8 m,m,2
1,V2,5,0.4272,0.0,0.3669,"x, 0, z",8 m,m,2
2,V3,3,0.2314,0.0,0.0,"x, 0, 0",4 e,mm2,4
3,V4,3,0.0857,0.0,0.0,"x, 0, 0",4 e,mm2,4
4,V5,5,0.0,0.6405,0.0,"0, y, 0",4 g,mm2,4
5,V6,3,0.0,0.1607,0.0,"0, y, 0",4 g,mm2,4
