,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,24,18,176,74,488,170,960,306,1592,482,4291
1,V2,8,6,96,50,384,138,824,266,1424,434,3631
2,V3,4,61,34,285,109,670,223,1214,377,1918,4896
