,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,10,16,22,40,56,68,112,138,138,604,4(2).6.6
1,V2,6,8,15,32,36,50,96,104,111,176,635,4.4.4.4.4.4.6.6.6.18(210).18(210).18(210).18(210).18(210).18(210)
