,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1369,0.3124,0.2501,"x, y, z",32 g,1,1
1,V2,3,0.3607,0.0535,0.1519,"x, y, z",32 g,1,1
2,V3,12,0.1128,0.0,0.25,"x, 0, 1/4",16 e,2,2
