,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1258,0.4591,0.9506,"x, y, z",12 l,1,1
1,V2,4,0.1926,0.6274,0.3439,"x, y, z",12 l,1,1
