,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.5,0.0,"0, 1/2, 0",6 d,222
1,E2,0.0797,0.449,0.1293,"x, y, z",24 m,1
2,E3,0.1307,0.25,0.3693,"x, 1/4, 1/2-x",12 k,2
3,E4,0.25,0.1307,0.3693,"1/4, y, 1/2-y",12 k,2
