,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0,0.2095,"0, 0, z",8 c,2,2
1,V2,5,0.6738,0.1438,0.0441,"x, y, z",16 g,1,1
