,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,48,108,248,324,608,660,1128,1116,1808,6061
1,V2,4,22,68,180,268,516,580,1004,1012,1652,5307
2,V3,8,32,104,178,376,442,800,826,1384,1330,5481
