,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2341,0.4085,0.0594,"x, y, z",12 n,1
1,E2,0.1259,0.2519,0.0,"x, 2x, z",6 l,2
2,E3,0.4812,0.2406,0.0,"2y, y, 0",6 l,2
3,E4,0.4798,0.1202,0.2359,"x, y, z",12 n,1
4,E5,0.126,0.126,0.0,"x, x, 0",6 j,2
5,E6,0.5,0.0,0.353,"1/2, 0, z",6 i,2
6,E7,0.4486,0.0,0.5,"x, 0, 1/2",6 k,2
7,E8,0.5297,0.0594,0.5,"x, 2x, 1/2",6 m,2
