,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0615,0.1758,0.2728,"x, y, z",96 l,1
1,E2,0.0,0.294,0.294,"0, y, y",24 h,mm2
2,E3,0.1319,0.1319,0.4085,"x, x, z",48 k,m
