,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,14,27,49,76,118,151,196,257,316,1212
1,V2,3,9,25,48,74,108,154,206,254,305,1187
