,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2084,0.125,0.9584,"x, 1/8, 3/4+x",24 g,2
1,E2,0.2084,0.125,0.0416,"x, 1/8, 1/4-x",24 h,2
2,E3,0.125,0.2084,0.0416,"x, 1/8, 1/4-y",24 h,2
