,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,14,28,46,64,87,113,145,179,689,3.10.3.10.8(8).10(2)
1,V2,4,6,16,25,46,65,86,112,142,183,686,3.3.8(4).8(4).8(4).8(4)
