,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,19,35,52,78,109,131,166,225,829,4.10(8).4.10(8).4.10(8)
1,V2,4,9,17,31,52,74,100,141,178,203,810,4.6.4.6.4.10(4)
