,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.5,"1/2, 0, 1/2",2 b,2/m
1,E2,0.375,0.125,0.125,"x, y, z",8 j,1
2,E3,0.875,0.125,0.125,"x, y, z",8 j,1
