,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,16,30,44,76,92,130,148,202,751,3.3.8.8.14(7).14(7)
1,V2,4,8,16,29,46,70,101,118,162,190,745,3.3.8.8.8.14(10)
