,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.5,0.1791,"0, 1/2, z",6 g,2,2
1,V2,3,0.2264,0.2264,0.2264,"x, x, x",4 e,3,3
