,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.0,"0, 0, 0",2 a,mmm
1,E2,0.1133,0.1133,0.5,"x, x, 1/2",4 g,mm2
2,E3,0.2265,0.2265,0.0,"x, x, 0",4 f,mm2
3,E4,0.1367,0.9365,0.25,"x, y, z",16 k,1
