,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.1714,0.1014,0.1142,"x, y, z",16 j,1,1
1,V2,6,0.0,0.1003,0.382,"0, y, z",8 h,m,2
