,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1743,0.0757,0.875,"x, 1/4-x, 7/8",16 g,2,2
1,V2,4,0.0,0.75,0.125,"0, 3/4, 1/8",4 a,-4m2,8
