,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.8954,0.8075,0.0,"x, y, 0",4 g,m
1,E2,0.1454,0.9425,0.25,"x, y, z",8 h,1
2,E3,0.0,0.5,0.0,"0, 1/2, 0",2 c,2/m
