,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,16,32,51,71,102,130,166,193,774,3.3.10.10.10.10
1,V2,4,8,16,30,49,73,99,129,166,198,773,3.3.8.10(2).8.12(2)
