,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9878,0.42,0.5468,"x, y, z",48 e,1
1,E2,0.0,0.25,0.4554,"0, 1/4, z",24 d,2
2,E3,0.0661,0.2598,0.375,"x, y, z",48 e,1
