,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.4224,0.408,"1/2, y, z",8 q,m
1,E2,0.4224,0.4224,0.5,"x, x, 1/2",4 k,mm2
2,E3,0.3807,0.3807,0.3482,"x, x, z",8 r,m
3,E4,0.2752,0.3302,0.2367,"x, y, z",16 u,1
4,E5,0.2664,0.2664,0.1852,"x, x, z",8 r,m
5,E6,0.1445,0.3213,0.1386,"x, y, z",16 u,1
6,E7,0.0,0.3213,0.092,"0, y,z",8 s,m
7,E8,0.0776,0.3213,0.0,"x, y, 0",8 p,m
