,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2857,0.7143,0.25,"x, 1-x, 1/4",6 h,mm2
1,E2,0.4286,0.8572,0.75,"x, 2x, 3/4",6 h,mm2
2,E3,0.5,0.0,0.5,"1/3, 0, 1/2",6 g,2/m
