,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3531,0.9955,0.31,"x, y, z",96 h,1
1,E2,0.1416,0.067,0.8672,"x, y, z",96 h,1
2,E3,0.0527,0.1275,0.8479,"x, y, z",96 h,1
3,E4,0.2139,0.9639,0.875,"x, 3/4+x, 7/8",48 g,2
