,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.4333,0.5667,0.0452,"x, 1-x, z",8 o,m,2
1,V2,3,0.2215,0.3549,0.3176,"x, y, z",16 p,1,1
2,V3,3,0.3554,0.3554,0.3813,"x, x, z",8 o,m,2
3,V4,4,0.0667,0.4333,0.282,"x, y, z",16 p,1,1
