,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.2424,0.2424,0.487,"x, x, z",24 g,m,2
1,V2,6,0.1715,0.3133,0.3133,"x, y, y",24 g,m,2
2,V3,6,0.2873,0.4291,0.4291,"x, y, y",24 g,m,2
