,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,11,27,50,78,111,156,205,253,323,1219,3.7(3).4.6.7.7(2)
1,V2,5,12,28,50,80,113,158,198,265,313,1223,3.3.4.6.6.7.7(4).8.*.*
