,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.0,"1/2, 0, 0",4 d,2/m
1,E2,0.6015,0.25,0.0,"x, y, 0",8 j,m
2,E3,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 e,-1
3,E4,0.5,0.1695,0.25,"1/2, y, 1/4",8 g,2
