,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,22,54,84,146,186,284,330,468,514,2097
1,V2,3,19,46,90,128,205,251,366,415,573,2097
